J-Date,Date,Weekday,Symbol,Open
1401-06-19,9/10/2022,Saturday,سکه امامی,138820000
1401-06-20,9/11/2022,Sunday,سکه امامی,141540000
1401-06-21,9/12/2022,Monday,سکه امامی,144430000
1401-06-22,9/13/2022,Tuesday,سکه امامی,147970000
1401-06-23,9/14/2022,Wednesday,سکه امامی,144150000
1401-06-24,9/15/2022,Thursday,سکه امامی,144900000
1401-06-26,9/17/2022,Saturday,سکه امامی,144740000
1401-06-27,9/18/2022,Sunday,سکه امامی,143430000
1401-06-28,9/19/2022,Monday,سکه امامی,143360000
1401-06-29,9/20/2022,Tuesday,سکه امامی,142790000
1401-06-30,9/21/2022,Wednesday,سکه امامی,142170000
1401-06-31,9/22/2022,Thursday,سکه امامی,143400000
1401-07-01,9/23/2022,Friday,سکه امامی,143590000
1401-07-02,9/24/2022,Saturday,سکه امامی,143230000
1401-07-03,9/25/2022,Sunday,سکه امامی,142800000
1401-07-04,9/26/2022,Monday,سکه امامی,142130000
1401-07-05,9/27/2022,Tuesday,سکه امامی,142520000
1401-07-06,9/28/2022,Wednesday,سکه امامی,146830000
1401-07-07,9/29/2022,Thursday,سکه امامی,146050000
1401-07-08,9/30/2022,Friday,سکه امامی,147110000
1401-07-09,10/1/2022,Saturday,سکه امامی,149650000
1401-07-10,10/2/2022,Sunday,سکه امامی,153190000
1401-07-11,10/3/2022,Monday,سکه امامی,152870000
1401-07-12,10/4/2022,Tuesday,سکه امامی,153160000
1401-07-13,10/5/2022,Wednesday,سکه امامی,151190000
1401-07-15,10/7/2022,Friday,سکه امامی,151420000
1401-07-16,10/8/2022,Saturday,سکه امامی,149530000
1401-07-17,10/9/2022,Sunday,سکه امامی,147510000
1401-07-18,10/10/2022,Monday,سکه امامی,149470000
1401-07-19,10/11/2022,Tuesday,سکه امامی,149570000
1401-07-20,10/12/2022,Wednesday,سکه امامی,149560000
1401-07-21,10/13/2022,Thursday,سکه امامی,150420000
1401-07-22,10/14/2022,Friday,سکه امامی,149620000
1401-07-23,10/15/2022,Saturday,سکه امامی,149770000
1401-07-24,10/16/2022,Sunday,سکه امامی,150590000
1401-07-25,10/17/2022,Monday,سکه امامی,150280000
1401-07-26,10/18/2022,Tuesday,سکه امامی,149910000
1401-07-27,10/19/2022,Wednesday,سکه امامی,149230000
1401-07-28,10/20/2022,Thursday,سکه امامی,148940000
1401-07-29,10/21/2022,Friday,سکه امامی,149490000
1401-07-30,10/22/2022,Saturday,سکه امامی,149740000
1401-08-01,10/23/2022,Sunday,سکه امامی,149020000
1401-08-02,10/24/2022,Monday,سکه امامی,149190000
1401-08-03,10/25/2022,Tuesday,سکه امامی,149480000
1401-08-04,10/26/2022,Wednesday,سکه امامی,149770000
1401-08-05,10/27/2022,Thursday,سکه امامی,150180000
1401-08-06,10/28/2022,Friday,سکه امامی,150130000
1401-08-07,10/29/2022,Saturday,سکه امامی,149730000
1401-08-08,10/30/2022,Sunday,سکه امامی,150450000
1401-08-09,10/31/2022,Monday,سکه امامی,153560000
1401-08-10,11/1/2022,Tuesday,سکه امامی,156430000
1401-08-11,11/2/2022,Wednesday,سکه امامی,159520000
1401-08-12,11/3/2022,Thursday,سکه امامی,160050000
1401-08-13,11/4/2022,Friday,سکه امامی,159950000
1401-08-14,11/5/2022,Saturday,سکه امامی,162960000
1401-08-15,11/6/2022,Sunday,سکه امامی,164320000
1401-08-16,11/7/2022,Monday,سکه امامی,165050000
1401-08-17,11/8/2022,Tuesday,سکه امامی,161490000
1401-08-18,11/9/2022,Wednesday,سکه امامی,159510000
1401-08-19,11/10/2022,Thursday,سکه امامی,159020000
1401-08-20,11/11/2022,Friday,سکه امامی,161030000
1401-08-21,11/12/2022,Saturday,سکه امامی,159830000
1401-08-22,11/13/2022,Sunday,سکه امامی,160960000
1401-08-23,11/14/2022,Monday,سکه امامی,164480000
1401-08-24,11/15/2022,Tuesday,سکه امامی,163330000
1401-08-25,11/16/2022,Wednesday,سکه امامی,163470000
1401-08-26,11/17/2022,Thursday,سکه امامی,162750000
1401-08-27,11/18/2022,Friday,سکه امامی,162540000
1401-08-28,11/19/2022,Saturday,سکه امامی,162540000
1401-08-28,11/19/2022,Saturday,سکه امامی,163470000
1401-08-29,11/20/2022,Sunday,سکه امامی,162530000
1401-08-30,11/21/2022,Monday,سکه امامی,163520000
1401-09-01,11/22/2022,Tuesday,سکه امامی,164030000
1401-09-02,11/23/2022,Wednesday,سکه امامی,164450000
1401-09-03,11/24/2022,Thursday,سکه امامی,165950000
1401-09-05,11/26/2022,Saturday,سکه امامی,165960000
1401-09-05,11/26/2022,Saturday,سکه امامی,168490000
1401-09-06,11/27/2022,Sunday,سکه امامی,170460000
1401-09-07,11/28/2022,Monday,سکه امامی,169750000
1401-09-08,11/29/2022,Tuesday,سکه امامی,170490000
1401-09-09,11/30/2022,Wednesday,سکه امامی,171220000
1401-09-10,12/1/2022,Thursday,سکه امامی,173420000
1401-09-11,12/2/2022,Friday,سکه امامی,173440000
1401-09-12,12/3/2022,Saturday,سکه امامی,173970000
1401-09-13,12/4/2022,Sunday,سکه امامی,177040000
1401-09-14,12/5/2022,Monday,سکه امامی,176030000
1401-09-15,12/6/2022,Tuesday,سکه امامی,174030000
1401-09-16,12/7/2022,Wednesday,سکه امامی,176230000
1401-09-18,12/9/2022,Friday,سکه امامی,174450000
1401-09-19,12/10/2022,Saturday,سکه امامی,177860000
1401-09-20,12/11/2022,Sunday,سکه امامی,177850000
1401-09-21,12/12/2022,Monday,سکه امامی,182960000
1401-09-22,12/13/2022,Tuesday,سکه امامی,186450000
1401-09-22,12/13/2022,Tuesday,سکه امامی,186450000
1401-09-23,12/14/2022,Wednesday,سکه امامی,185785000
1401-09-24,12/15/2022,Thursday,سکه امامی,184020000
1401-09-25,12/16/2022,Friday,سکه امامی,184960000
1401-09-26,12/17/2022,Saturday,سکه امامی,189010000
1401-09-27,12/18/2022,Sunday,سکه امامی,184990000
1401-09-28,12/19/2022,Monday,سکه امامی,186480000
1401-09-29,12/20/2022,Tuesday,سکه امامی,185030000
1401-09-30,12/21/2022,Wednesday,سکه امامی,186970000
1401-10-01,12/22/2022,Thursday,سکه امامی,189970000
1401-10-02,12/23/2022,Friday,سکه امامی,189980000
1401-10-03,12/24/2022,Saturday,سکه امامی,200040000
1401-10-04,12/25/2022,Sunday,سکه امامی,201980000
1401-10-05,12/26/2022,Monday,سکه امامی,206510000
1401-10-06,12/27/2022,Tuesday,سکه امامی,211980000
1401-10-07,12/28/2022,Wednesday,سکه امامی,225960000
1401-10-07,12/28/2022,Wednesday,سکه امامی,227010000
1401-10-08,12/29/2022,Thursday,سکه امامی,226950000
1401-10-09,12/30/2022,Friday,سکه امامی,216990000
1401-10-10,12/31/2022,Saturday,سکه امامی,194980000
1401-10-11,1/1/2023,Sunday,سکه امامی,202040000
1401-10-12,1/2/2023,Monday,سکه امامی,199010000
1401-10-13,1/3/2023,Tuesday,سکه امامی,192010000
1401-10-14,1/4/2023,Wednesday,سکه امامی,203240000
1401-10-15,1/5/2023,Thursday,سکه امامی,203180000
1401-10-16,1/6/2023,Friday,سکه امامی,203240000
1401-10-17,1/7/2023,Saturday,سکه امامی,214550000
1401-10-18,1/8/2023,Sunday,سکه امامی,212510000
1401-10-20,1/10/2023,Tuesday,سکه امامی,208510000
1401-10-20,1/10/2023,Tuesday,سکه امامی,209950000
1401-10-21,1/11/2023,Wednesday,سکه امامی,210970000
1401-10-23,1/13/2023,Friday,سکه امامی,215030000
1401-10-24,1/14/2023,Saturday,سکه امامی,212490000
1401-10-25,1/15/2023,Sunday,سکه امامی,211950000
1401-10-26,1/16/2023,Monday,سکه امامی,216460000
1401-10-27,1/17/2023,Tuesday,سکه امامی,225020000
1401-10-28,1/18/2023,Wednesday,سکه امامی,227880000
1401-10-30,1/20/2023,Friday,سکه امامی,236520000
1401-11-01,1/21/2023,Saturday,سکه امامی,248050000
1401-11-02,1/22/2023,Sunday,سکه امامی,250550000
1401-11-03,1/23/2023,Monday,سکه امامی,242990000
1401-11-04,1/24/2023,Tuesday,سکه امامی,233980000
1401-11-05,1/25/2023,Wednesday,سکه امامی,235010000
1401-11-07,1/27/2023,Friday,سکه امامی,244380000
1401-11-08,1/28/2023,Saturday,سکه امامی,237930000
1401-11-09,1/29/2023,Sunday,سکه امامی,242010000
1401-11-10,1/30/2023,Monday,سکه امامی,240510000
1401-11-11,1/31/2023,Tuesday,سکه امامی,242940000
1401-11-12,2/1/2023,Wednesday,سکه امامی,244930000
1401-11-15,2/4/2023,Saturday,سکه امامی,241510000
1401-11-16,2/5/2023,Sunday,سکه امامی,240970000
1401-11-17,2/6/2023,Monday,سکه امامی,240960000
1401-11-18,2/7/2023,Tuesday,سکه امامی,240510000
1401-11-19,2/8/2023,Wednesday,سکه امامی,243480000
1401-11-22,2/11/2023,Saturday,سکه امامی,246940000
1401-11-23,2/12/2023,Sunday,سکه امامی,250960000
1401-11-24,2/13/2023,Monday,سکه امامی,251510000
1401-11-25,2/14/2023,Tuesday,سکه امامی,257010000
1401-11-27,2/16/2023,Thursday,سکه امامی,263980000
1401-11-28,2/17/2023,Friday,سکه امامی,276015000
1401-11-29,2/18/2023,Saturday,سکه امامی,278000000
1401-11-30,2/19/2023,Sunday,سکه امامی,293030000
1401-12-01,2/20/2023,Monday,سکه امامی,296070000
1401-12-02,2/21/2023,Tuesday,سکه امامی,284050000
1401-12-03,2/22/2023,Wednesday,سکه امامی,328000000
1401-12-06,2/25/2023,Saturday,سکه امامی,309440000
1401-12-07,2/26/2023,Sunday,سکه امامی,327060000
1401-12-08,2/27/2023,Monday,سکه امامی,319500000
1401-12-09,2/28/2023,Tuesday,سکه امامی,310010000
1401-12-10,3/1/2023,Wednesday,سکه امامی,289300000
1401-12-12,3/3/2023,Friday,سکه امامی,301950000
1401-12-13,3/4/2023,Saturday,سکه امامی,299850000
1401-12-14,3/5/2023,Sunday,سکه امامی,281880000
1401-12-15,3/6/2023,Monday,سکه امامی,275010000
1401-12-16,3/7/2023,Tuesday,سکه امامی,302455000
1401-12-17,3/8/2023,Wednesday,سکه امامی,277010000
1401-12-19,3/10/2023,Friday,سکه امامی,259800000
1401-12-20,3/11/2023,Saturday,سکه امامی,237920000
1401-12-21,3/12/2023,Sunday,سکه امامی,252010000
1401-12-22,3/13/2023,Monday,سکه امامی,281010000
1401-12-23,3/14/2023,Tuesday,سکه امامی,279010000
1401-12-24,3/15/2023,Wednesday,سکه امامی,287940000
1401-12-26,3/17/2023,Friday,سکه امامی,300010000
1401-12-27,3/18/2023,Saturday,سکه امامی,337000000
1402-01-13,4/2/2023,Sunday,سکه امامی,329000000
1402-01-14,4/3/2023,Monday,سکه امامی,309890000
1402-01-15,4/4/2023,Tuesday,سکه امامی,313930000
1402-01-16,4/5/2023,Wednesday,سکه امامی,316970000
1402-01-17,4/6/2023,Thursday,سکه امامی,327440000
1402-01-18,4/7/2023,Friday,سکه امامی,317980000
1402-01-19,4/8/2023,Saturday,سکه امامی,317010000
1402-01-20,4/9/2023,Sunday,سکه امامی,309980000
1402-01-21,4/10/2023,Monday,سکه امامی,308870000
1402-01-23,4/12/2023,Wednesday,سکه امامی,316010000
1402-01-25,4/14/2023,Friday,سکه امامی,315010000
1402-01-26,4/15/2023,Saturday,سکه امامی,311010000
1402-01-27,4/16/2023,Sunday,سکه امامی,312810000
1402-01-28,4/17/2023,Monday,سکه امامی,314860000
1402-01-29,4/18/2023,Tuesday,سکه امامی,315010000
1402-01-30,4/19/2023,Wednesday,سکه امامی,316010000
1402-02-03,4/23/2023,Sunday,سکه امامی,314800000
1402-02-05,4/25/2023,Tuesday,سکه امامی,313910000
1402-02-05,4/25/2023,Tuesday,سکه امامی,314850000
1402-02-06,4/26/2023,Wednesday,سکه امامی,318510000
1402-02-07,4/27/2023,Thursday,سکه امامی,325810000
1402-02-08,4/28/2023,Friday,سکه امامی,326910000
1402-02-09,4/29/2023,Saturday,سکه امامی,339510000
1402-02-10,4/30/2023,Sunday,سکه امامی,343010000
1402-02-11,5/1/2023,Monday,سکه امامی,347010000
1402-02-12,5/2/2023,Tuesday,سکه امامی,337010000
1402-02-13,5/3/2023,Wednesday,سکه امامی,336870000
1402-02-14,5/4/2023,Thursday,سکه امامی,338900000
1402-02-15,5/5/2023,Friday,سکه امامی,337010000
1402-02-16,5/6/2023,Saturday,سکه امامی,327890000
1402-02-17,5/7/2023,Sunday,سکه امامی,320830000
1402-02-18,5/8/2023,Monday,سکه امامی,328340000
1402-02-19,5/9/2023,Tuesday,سکه امامی,326870000
1402-02-20,5/10/2023,Wednesday,سکه امامی,323990000
1402-02-21,5/11/2023,Thursday,سکه امامی,324010000
1402-02-22,5/12/2023,Friday,سکه امامی,317860000
1402-02-23,5/13/2023,Saturday,سکه امامی,315010000
1402-02-24,5/14/2023,Sunday,سکه امامی,311960000
1402-02-26,5/16/2023,Tuesday,سکه امامی,310910000
1402-02-27,5/17/2023,Wednesday,سکه امامی,304010000
1402-02-28,5/18/2023,Thursday,سکه امامی,303870000
1402-02-29,5/19/2023,Friday,سکه امامی,304010000
1402-02-30,5/20/2023,Saturday,سکه امامی,308010000
1402-02-31,5/21/2023,Sunday,سکه امامی,318900000
1402-03-01,5/22/2023,Monday,سکه امامی,322890000
1402-03-02,5/23/2023,Tuesday,سکه امامی,322010000
1402-03-03,5/24/2023,Wednesday,سکه امامی,313960000
1402-03-04,5/25/2023,Thursday,سکه امامی,314010000
1402-03-05,5/26/2023,Friday,سکه امامی,313010000
1402-03-06,5/27/2023,Saturday,سکه امامی,308510000
1402-03-07,5/28/2023,Sunday,سکه امامی,304880000
1402-03-08,5/29/2023,Monday,سکه امامی,308010000
1402-03-09,5/30/2023,Tuesday,سکه امامی,304970000
1402-03-10,5/31/2023,Wednesday,سکه امامی,304010000
1402-03-11,6/1/2023,Thursday,سکه امامی,305880000
1402-03-12,6/2/2023,Friday,سکه امامی,305860000
1402-03-13,6/3/2023,Saturday,سکه امامی,303010000
1402-03-15,6/5/2023,Monday,سکه امامی,303940000
1402-03-16,6/6/2023,Tuesday,سکه امامی,297010000
1402-03-17,6/7/2023,Wednesday,سکه امامی,283010000
1402-03-18,6/8/2023,Thursday,سکه امامی,277860000
1402-03-19,6/9/2023,Friday,سکه امامی,285010000
1402-03-20,6/10/2023,Saturday,سکه امامی,283010000
1402-03-21,6/11/2023,Sunday,سکه امامی,270010000
1402-03-22,6/12/2023,Monday,سکه امامی,284010000
1402-03-23,6/13/2023,Tuesday,سکه امامی,295900000
1402-03-24,6/14/2023,Wednesday,سکه امامی,285970000
1402-03-25,6/15/2023,Thursday,سکه امامی,285010000
1402-03-26,6/16/2023,Friday,سکه امامی,291800000
1402-03-27,6/17/2023,Saturday,سکه امامی,292010000
1402-03-28,6/18/2023,Sunday,سکه امامی,289890000
1402-03-29,6/19/2023,Monday,سکه امامی,284880000
1402-03-30,6/20/2023,Tuesday,سکه امامی,285010000
1402-03-31,6/21/2023,Wednesday,سکه امامی,285990000
1402-04-01,6/22/2023,Thursday,سکه امامی,285810000
1402-04-02,6/23/2023,Friday,سکه امامی,286870000
1402-04-03,6/24/2023,Saturday,سکه امامی,292880000
1402-04-04,6/25/2023,Sunday,سکه امامی,284960000
1402-04-05,6/26/2023,Monday,سکه امامی,284940000
1402-04-06,6/27/2023,Tuesday,سکه امامی,284010000
1402-04-07,6/28/2023,Wednesday,سکه امامی,285010000
1402-04-09,6/30/2023,Friday,سکه امامی,290010000
1402-04-10,7/1/2023,Saturday,سکه امامی,288860000
1402-04-11,7/2/2023,Sunday,سکه امامی,293010000
1402-04-12,7/3/2023,Monday,سکه امامی,292010000
1402-04-13,7/4/2023,Tuesday,سکه امامی,288010000
1402-04-14,7/5/2023,Wednesday,سکه امامی,289010000
1402-04-15,7/6/2023,Thursday,سکه امامی,289010000
1402-04-16,7/7/2023,Friday,سکه امامی,287940000
1402-04-17,7/8/2023,Saturday,سکه امامی,286095000
1402-04-18,7/9/2023,Sunday,سکه امامی,283680000
1402-04-19,7/10/2023,Monday,سکه امامی,280655000
1402-04-20,7/11/2023,Tuesday,سکه امامی,280010000
1402-04-21,7/12/2023,Wednesday,سکه امامی,282510000
1402-04-22,7/13/2023,Thursday,سکه امامی,282010000
1402-04-23,7/14/2023,Friday,سکه امامی,281510000
1402-04-24,7/15/2023,Saturday,سکه امامی,277510000
1402-04-25,7/16/2023,Sunday,سکه امامی,276715000
1402-04-26,7/17/2023,Monday,سکه امامی,277495000
1402-04-27,7/18/2023,Tuesday,سکه امامی,274455000
1402-04-28,7/19/2023,Wednesday,سکه امامی,273935000
1402-04-29,7/20/2023,Thursday,سکه امامی,273860000
1402-04-30,7/21/2023,Friday,سکه امامی,273500000
1402-04-31,7/22/2023,Saturday,سکه امامی,270250000
1402-05-01,7/23/2023,Sunday,سکه امامی,273920000
1402-05-02,7/24/2023,Monday,سکه امامی,278750000
1402-05-03,7/25/2023,Tuesday,سکه امامی,282405000
1402-05-04,7/26/2023,Wednesday,سکه امامی,281905000
1402-05-06,7/28/2023,Friday,سکه امامی,284010000
1402-05-07,7/29/2023,Saturday,سکه امامی,282950000
1402-05-08,7/30/2023,Sunday,سکه امامی,286010000
1402-05-09,7/31/2023,Monday,سکه امامی,294970000
1402-05-10,8/1/2023,Tuesday,سکه امامی,294930000
1402-05-13,8/4/2023,Friday,سکه امامی,291260000
1402-05-14,8/5/2023,Saturday,سکه امامی,287510000
1402-05-15,8/6/2023,Sunday,سکه امامی,287510000
1402-05-16,8/7/2023,Monday,سکه امامی,286010000
1402-05-17,8/8/2023,Tuesday,سکه امامی,286260000
1402-05-18,8/9/2023,Wednesday,سکه امامی,285760000
1402-05-19,8/10/2023,Thursday,سکه امامی,285510000
1402-05-20,8/11/2023,Friday,سکه امامی,279705000
1402-05-21,8/12/2023,Saturday,سکه امامی,283510000
1402-05-22,8/13/2023,Sunday,سکه امامی,282475000
1402-05-23,8/14/2023,Monday,سکه امامی,280695000
1402-05-24,8/15/2023,Tuesday,سکه امامی,280280000
1402-05-25,8/16/2023,Wednesday,سکه امامی,279010000
1402-05-26,8/17/2023,Thursday,سکه امامی,278970000
1402-05-27,8/18/2023,Friday,سکه امامی,278465000
1402-05-28,8/19/2023,Saturday,سکه امامی,276985000
1402-05-29,8/20/2023,Sunday,سکه امامی,277565000
1402-05-30,8/21/2023,Monday,سکه امامی,281235000
1402-05-31,8/22/2023,Tuesday,سکه امامی,279780000
1402-06-01,8/23/2023,Wednesday,سکه امامی,280535000
1402-06-02,8/24/2023,Thursday,سکه امامی,279990000
1402-06-03,8/25/2023,Friday,سکه امامی,278780000
1402-06-04,8/26/2023,Saturday,سکه امامی,279075000
1402-06-05,8/27/2023,Sunday,سکه امامی,278065000
1402-06-06,8/28/2023,Monday,سکه امامی,279030000
1402-06-07,8/29/2023,Tuesday,سکه امامی,280505000
1402-06-08,8/30/2023,Wednesday,سکه امامی,280310000
1402-06-09,8/31/2023,Thursday,سکه امامی,280030000
1402-06-10,9/1/2023,Friday,سکه امامی,281505000
1402-06-11,9/2/2023,Saturday,سکه امامی,283580000
1402-06-12,9/3/2023,Sunday,سکه امامی,282285000
1402-06-13,9/4/2023,Monday,سکه امامی,281790000
1402-06-14,9/5/2023,Tuesday,سکه امامی,281490000
1402-06-15,9/6/2023,Wednesday,سکه امامی,281580000
