J-Date,Date,Weekday,Symbol,Close
1400-12-10,3/1/2022,Tuesday,سکه امامی,119470000
1400-12-11,3/2/2022,Wednesday,سکه امامی,119720000
1400-12-12,3/3/2022,Thursday,سکه امامی,119720000
1400-12-13,3/4/2022,Friday,سکه امامی,119080000
1400-12-14,3/5/2022,Saturday,سکه امامی,118620000
1400-12-15,3/6/2022,Sunday,سکه امامی,120220000
1400-12-16,3/7/2022,Monday,سکه امامی,123280000
1400-12-17,3/8/2022,Tuesday,سکه امامی,122430000
1400-12-18,3/9/2022,Wednesday,سکه امامی,122110000
1400-12-19,3/10/2022,Thursday,سکه امامی,122110000
1400-12-20,3/11/2022,Friday,سکه امامی,123360000
1400-12-21,3/12/2022,Saturday,سکه امامی,125020000
1400-12-22,3/13/2022,Sunday,سکه امامی,124920000
1400-12-23,3/14/2022,Monday,سکه امامی,124480000
1400-12-24,3/15/2022,Tuesday,سکه امامی,123780000
1400-12-25,3/16/2022,Wednesday,سکه امامی,124080000
1400-12-26,3/17/2022,Thursday,سکه امامی,124080000
1401-01-05,3/25/2022,Friday,سکه امامی,123740000
1401-01-06,3/26/2022,Saturday,سکه امامی,123980000
1401-01-07,3/27/2022,Sunday,سکه امامی,124690000
1401-01-08,3/28/2022,Monday,سکه امامی,123990000
1401-01-09,3/29/2022,Tuesday,سکه امامی,124480000
1401-01-10,3/30/2022,Wednesday,سکه امامی,125190000
1401-01-11,3/31/2022,Thursday,سکه امامی,125190000
1401-01-13,4/2/2022,Saturday,سکه امامی,123940000
1401-01-14,4/3/2022,Sunday,سکه امامی,125190000
1401-01-15,4/4/2022,Monday,سکه امامی,126970000
1401-01-16,4/5/2022,Tuesday,سکه امامی,128060000
1401-01-17,4/6/2022,Wednesday,سکه امامی,128160000
1401-01-18,4/7/2022,Thursday,سکه امامی,128160000
1401-01-19,4/8/2022,Friday,سکه امامی,129080000
1401-01-20,4/9/2022,Saturday,سکه امامی,131520000
1401-01-21,4/10/2022,Sunday,سکه امامی,131670000
1401-01-22,4/11/2022,Monday,سکه امامی,131860000
1401-01-23,4/12/2022,Tuesday,سکه امامی,131580000
1401-01-24,4/13/2022,Wednesday,سکه امامی,130920000
1401-01-25,4/14/2022,Thursday,سکه امامی,130920000
1401-01-26,4/15/2022,Friday,سکه امامی,133080000
1401-01-27,4/16/2022,Saturday,سکه امامی,133730000
1401-01-28,4/17/2022,Sunday,سکه امامی,131940000
1401-01-29,4/18/2022,Monday,سکه امامی,130400000
1401-01-30,4/19/2022,Tuesday,سکه امامی,131100000
1401-01-31,4/20/2022,Wednesday,سکه امامی,131690000
1401-02-01,4/21/2022,Thursday,سکه امامی,131690000
1401-02-03,4/23/2022,Saturday,سکه امامی,130850000
1401-02-04,4/24/2022,Sunday,سکه امامی,129450000
1401-02-05,4/25/2022,Monday,سکه امامی,131110000
1401-02-06,4/26/2022,Tuesday,سکه امامی,130960000
1401-02-07,4/27/2022,Wednesday,سکه امامی,131490000
1401-02-08,4/28/2022,Thursday,سکه امامی,131490000
1401-02-09,4/29/2022,Friday,سکه امامی,130630000
1401-02-10,4/30/2022,Saturday,سکه امامی,131240000
1401-02-11,5/1/2022,Sunday,سکه امامی,131050000
1401-02-12,5/2/2022,Monday,سکه امامی,131050000
1401-02-14,5/4/2022,Wednesday,سکه امامی,131940000
1401-02-15,5/5/2022,Thursday,سکه امامی,131940000
1401-02-16,5/6/2022,Friday,سکه امامی,133610000
1401-02-17,5/7/2022,Saturday,سکه امامی,133290000
1401-02-18,5/8/2022,Sunday,سکه امامی,133360000
1401-02-19,5/9/2022,Monday,سکه امامی,135290000
1401-02-21,5/11/2022,Wednesday,سکه امامی,139550000
1401-02-21,5/11/2022,Wednesday,سکه امامی,147950000
1401-02-22,5/12/2022,Thursday,سکه امامی,147950000
1401-02-23,5/13/2022,Friday,سکه امامی,141530000
1401-02-24,5/14/2022,Saturday,سکه امامی,144790000
1401-02-25,5/15/2022,Sunday,سکه امامی,143480000
1401-02-26,5/16/2022,Monday,سکه امامی,142130000
1401-02-27,5/17/2022,Tuesday,سکه امامی,141300000
1401-02-28,5/18/2022,Wednesday,سکه امامی,140920000
1401-02-29,5/19/2022,Thursday,سکه امامی,140920000
1401-02-30,5/20/2022,Friday,سکه امامی,140920000
1401-02-31,5/21/2022,Saturday,سکه امامی,144280000
1401-03-01,5/22/2022,Sunday,سکه امامی,144560000
1401-03-02,5/23/2022,Monday,سکه امامی,143010000
1401-03-03,5/24/2022,Tuesday,سکه امامی,145040000
1401-03-04,5/25/2022,Wednesday,سکه امامی,145310000
1401-03-06,5/27/2022,Friday,سکه امامی,147010000
1401-03-07,5/28/2022,Saturday,سکه امامی,148530000
1401-03-08,5/29/2022,Sunday,سکه امامی,151410000
1401-03-09,5/30/2022,Monday,سکه امامی,151400000
1401-03-10,5/31/2022,Tuesday,سکه امامی,154600000
1401-03-11,6/1/2022,Wednesday,سکه امامی,153020000
1401-03-12,6/2/2022,Thursday,سکه امامی,153020000
1401-03-15,6/5/2022,Sunday,سکه امامی,150040000
1401-03-16,6/6/2022,Monday,سکه امامی,149800000
1401-03-17,6/7/2022,Tuesday,سکه امامی,149260000
1401-03-18,6/8/2022,Wednesday,سکه امامی,154730000
1401-03-19,6/9/2022,Thursday,سکه امامی,149450000
1401-03-20,6/10/2022,Friday,سکه امامی,155560000
1401-03-21,6/11/2022,Saturday,سکه امامی,164003500
1401-03-22,6/12/2022,Sunday,سکه امامی,160170000
1401-03-23,6/13/2022,Monday,سکه امامی,155560100
1401-03-24,6/14/2022,Tuesday,سکه امامی,150930000
1401-03-25,6/15/2022,Wednesday,سکه امامی,151380000
1401-03-26,6/16/2022,Thursday,سکه امامی,151380000
1401-03-27,6/17/2022,Friday,سکه امامی,156200000
1401-03-28,6/18/2022,Saturday,سکه امامی,153960000
1401-03-29,6/19/2022,Sunday,سکه امامی,153980000
1401-03-30,6/20/2022,Monday,سکه امامی,154970000
1401-03-31,6/21/2022,Tuesday,سکه امامی,155870000
1401-04-01,6/22/2022,Wednesday,سکه امامی,155590000
1401-04-02,6/23/2022,Thursday,سکه امامی,155590000
1401-04-03,6/24/2022,Friday,سکه امامی,152490000
1401-04-04,6/25/2022,Saturday,سکه امامی,147470000
1401-04-05,6/26/2022,Sunday,سکه امامی,144420000
1401-04-06,6/27/2022,Monday,سکه امامی,143940000
1401-04-07,6/28/2022,Tuesday,سکه امامی,146100000
1401-04-08,6/29/2022,Wednesday,سکه امامی,156320000
1401-04-09,6/30/2022,Thursday,سکه امامی,156020000
1401-04-10,7/1/2022,Friday,سکه امامی,156750000
1401-04-11,7/2/2022,Saturday,سکه امامی,153410000
1401-04-12,7/3/2022,Sunday,سکه امامی,152410000
1401-04-13,7/4/2022,Monday,سکه امامی,149990000
1401-04-14,7/5/2022,Tuesday,سکه امامی,150700000
1401-04-15,7/6/2022,Wednesday,سکه امامی,149980000
1401-04-16,7/7/2022,Thursday,سکه امامی,149980000
1401-04-17,7/8/2022,Friday,سکه امامی,150210000
1401-04-18,7/9/2022,Saturday,سکه امامی,150210000
1401-04-19,7/10/2022,Sunday,سکه امامی,151550000
1401-04-20,7/11/2022,Monday,سکه امامی,150240000
1401-04-21,7/12/2022,Tuesday,سکه امامی,150050000
1401-04-22,7/13/2022,Wednesday,سکه امامی,150770000
1401-04-23,7/14/2022,Thursday,سکه امامی,150770000
1401-04-24,7/15/2022,Friday,سکه امامی,150170000
1401-04-25,7/16/2022,Saturday,سکه امامی,150610000
1401-04-26,7/17/2022,Sunday,سکه امامی,150610000
1401-04-27,7/18/2022,Monday,سکه امامی,149310000
1401-04-28,7/19/2022,Tuesday,سکه امامی,148350000
1401-04-29,7/20/2022,Wednesday,سکه امامی,148100000
1401-04-30,7/21/2022,Thursday,سکه امامی,148100000
1401-04-31,7/22/2022,Friday,سکه امامی,149840000
1401-05-01,7/23/2022,Saturday,سکه امامی,148940000
1401-05-02,7/24/2022,Sunday,سکه امامی,147850000
1401-05-03,7/25/2022,Monday,سکه امامی,148220000
1401-05-04,7/26/2022,Tuesday,سکه امامی,148730000
1401-05-05,7/27/2022,Wednesday,سکه امامی,148580000
1401-05-06,7/28/2022,Thursday,سکه امامی,148580000
1401-05-07,7/29/2022,Friday,سکه امامی,149900000
1401-05-08,7/30/2022,Saturday,سکه امامی,148760000
1401-05-09,7/31/2022,Sunday,سکه امامی,148000000
1401-05-10,8/1/2022,Monday,سکه امامی,148330000
1401-05-11,8/2/2022,Tuesday,سکه امامی,147460000
1401-05-12,8/3/2022,Wednesday,سکه امامی,148620000
1401-05-13,8/4/2022,Thursday,سکه امامی,148620000
1401-05-14,8/5/2022,Friday,سکه امامی,148060000
1401-05-15,8/6/2022,Saturday,سکه امامی,148060000
1401-05-17,8/8/2022,Monday,سکه امامی,148200000
1401-05-18,8/9/2022,Tuesday,سکه امامی,147980000
1401-05-19,8/10/2022,Wednesday,سکه امامی,148900000
1401-05-20,8/11/2022,Thursday,سکه امامی,148900000
1401-05-21,8/12/2022,Friday,سکه امامی,143810000
1401-05-22,8/13/2022,Saturday,سکه امامی,142300000
1401-05-23,8/14/2022,Sunday,سکه امامی,140200000
1401-05-24,8/15/2022,Monday,سکه امامی,140800000
1401-05-25,8/16/2022,Tuesday,سکه امامی,136480000
1401-05-26,8/17/2022,Wednesday,سکه امامی,137130000
1401-05-27,8/18/2022,Thursday,سکه امامی,137130000
1401-05-28,8/19/2022,Friday,سکه امامی,127560000
1401-05-29,8/20/2022,Saturday,سکه امامی,133450000
1401-05-30,8/21/2022,Sunday,سکه امامی,135620000
1401-05-31,8/22/2022,Monday,سکه امامی,137360000
1401-06-01,8/23/2022,Tuesday,سکه امامی,137220000
1401-06-02,8/24/2022,Wednesday,سکه امامی,139310000
1401-06-03,8/25/2022,Thursday,سکه امامی,139310000
1401-06-04,8/26/2022,Friday,سکه امامی,140120000
1401-06-05,8/27/2022,Saturday,سکه امامی,137690000
1401-06-06,8/28/2022,Sunday,سکه امامی,136710000
1401-06-07,8/29/2022,Monday,سکه امامی,135910000
1401-06-08,8/30/2022,Tuesday,سکه امامی,137400000
1401-06-09,8/31/2022,Wednesday,سکه امامی,136540000
1401-06-10,9/1/2022,Thursday,سکه امامی,136540000
1401-06-11,9/2/2022,Friday,سکه امامی,139000000
1401-06-12,9/3/2022,Saturday,سکه امامی,139860000
1401-06-13,9/4/2022,Sunday,سکه امامی,139630000
1401-06-14,9/5/2022,Monday,سکه امامی,139260000
1401-06-15,9/6/2022,Tuesday,سکه امامی,139090000
1401-06-16,9/7/2022,Wednesday,سکه امامی,139600000
1401-06-17,9/8/2022,Thursday,سکه امامی,139600000
1401-06-18,9/9/2022,Friday,سکه امامی,138780000
1401-06-19,9/10/2022,Saturday,سکه امامی,141570000
1401-06-20,9/11/2022,Sunday,سکه امامی,144480000
1401-06-21,9/12/2022,Monday,سکه امامی,148680000
1401-06-22,9/13/2022,Tuesday,سکه امامی,143820000
1401-06-23,9/14/2022,Wednesday,سکه امامی,144900000
1401-06-24,9/15/2022,Thursday,سکه امامی,144900000
1401-06-26,9/17/2022,Saturday,سکه امامی,144580000
1401-06-27,9/18/2022,Sunday,سکه امامی,143350000
1401-06-28,9/19/2022,Monday,سکه امامی,142950000
1401-06-29,9/20/2022,Tuesday,سکه امامی,142340000
1401-06-30,9/21/2022,Wednesday,سکه امامی,143400000
1401-06-31,9/22/2022,Thursday,سکه امامی,143400000
1401-07-01,9/23/2022,Friday,سکه امامی,143230000
1401-07-02,9/24/2022,Saturday,سکه امامی,143230000
1401-07-03,9/25/2022,Sunday,سکه امامی,142130000
1401-07-04,9/26/2022,Monday,سکه امامی,142130000
1401-07-05,9/27/2022,Tuesday,سکه امامی,146460000
1401-07-06,9/28/2022,Wednesday,سکه امامی,146050000
1401-07-07,9/29/2022,Thursday,سکه امامی,146050000
1401-07-08,9/30/2022,Friday,سکه امامی,152950000
1401-07-09,10/1/2022,Saturday,سکه امامی,153290000
1401-07-10,10/2/2022,Sunday,سکه امامی,152940000
1401-07-11,10/3/2022,Monday,سکه امامی,153160000
1401-07-12,10/4/2022,Tuesday,سکه امامی,153160000
1401-07-13,10/5/2022,Wednesday,سکه امامی,150790000
1401-07-15,10/7/2022,Friday,سکه امامی,149850000
1401-07-16,10/8/2022,Saturday,سکه امامی,148060000
1401-07-17,10/9/2022,Sunday,سکه امامی,149430000
1401-07-18,10/10/2022,Monday,سکه امامی,149050000
1401-07-19,10/11/2022,Tuesday,سکه امامی,149490000
1401-07-20,10/12/2022,Wednesday,سکه امامی,150420000
1401-07-21,10/13/2022,Thursday,سکه امامی,150420000
1401-07-22,10/14/2022,Friday,سکه امامی,149850000
1401-07-23,10/15/2022,Saturday,سکه امامی,150450000
1401-07-24,10/16/2022,Sunday,سکه امامی,150360000
1401-07-25,10/17/2022,Monday,سکه امامی,149530000
1401-07-26,10/18/2022,Tuesday,سکه امامی,148990000
1401-07-27,10/19/2022,Wednesday,سکه امامی,148940000
1401-07-28,10/20/2022,Thursday,سکه امامی,148940000
1401-07-29,10/21/2022,Friday,سکه امامی,149720000
1401-07-30,10/22/2022,Saturday,سکه امامی,149430000
1401-08-01,10/23/2022,Sunday,سکه امامی,148930000
1401-08-02,10/24/2022,Monday,سکه امامی,149240000
1401-08-03,10/25/2022,Tuesday,سکه امامی,149250000
1401-08-04,10/26/2022,Wednesday,سکه امامی,150180000
1401-08-05,10/27/2022,Thursday,سکه امامی,150180000
1401-08-06,10/28/2022,Friday,سکه امامی,149750000
1401-08-07,10/29/2022,Saturday,سکه امامی,150240000
1401-08-08,10/30/2022,Sunday,سکه امامی,152630000
1401-08-09,10/31/2022,Monday,سکه امامی,156530000
1401-08-10,11/1/2022,Tuesday,سکه امامی,159490000
1401-08-11,11/2/2022,Wednesday,سکه امامی,160050000
1401-08-12,11/3/2022,Thursday,سکه امامی,160050000
1401-08-13,11/4/2022,Friday,سکه امامی,163540000
1401-08-14,11/5/2022,Saturday,سکه امامی,163970000
1401-08-15,11/6/2022,Sunday,سکه امامی,164490000
1401-08-16,11/7/2022,Monday,سکه امامی,159710000
1401-08-17,11/8/2022,Tuesday,سکه امامی,159950000
1401-08-18,11/9/2022,Wednesday,سکه امامی,159020000
1401-08-19,11/10/2022,Thursday,سکه امامی,159020000
1401-08-20,11/11/2022,Friday,سکه امامی,159520000
1401-08-21,11/12/2022,Saturday,سکه امامی,160350000
1401-08-22,11/13/2022,Sunday,سکه امامی,161980000
1401-08-23,11/14/2022,Monday,سکه امامی,163320000
1401-08-24,11/15/2022,Tuesday,سکه امامی,163540000
1401-08-25,11/16/2022,Wednesday,سکه امامی,162750000
1401-08-26,11/17/2022,Thursday,سکه امامی,162750000
1401-08-27,11/18/2022,Friday,سکه امامی,163530000
1401-08-28,11/19/2022,Saturday,سکه امامی,163290000
1401-08-28,11/19/2022,Saturday,سکه امامی,162610000
1401-08-29,11/20/2022,Sunday,سکه امامی,163020000
1401-08-30,11/21/2022,Monday,سکه امامی,164020000
1401-09-01,11/22/2022,Tuesday,سکه امامی,164160000
1401-09-02,11/23/2022,Wednesday,سکه امامی,165950000
1401-09-03,11/24/2022,Thursday,سکه امامی,165950000
1401-09-05,11/26/2022,Saturday,سکه امامی,167860000
1401-09-05,11/26/2022,Saturday,سکه امامی,170280000
1401-09-06,11/27/2022,Sunday,سکه امامی,169850000
1401-09-07,11/28/2022,Monday,سکه امامی,169600000
1401-09-08,11/29/2022,Tuesday,سکه امامی,174000000
1401-09-09,11/30/2022,Wednesday,سکه امامی,172500000
1401-09-10,12/1/2022,Thursday,سکه امامی,173420000
1401-09-11,12/2/2022,Friday,سکه امامی,173800000
1401-09-12,12/3/2022,Saturday,سکه امامی,175860000
1401-09-13,12/4/2022,Sunday,سکه امامی,177000000
1401-09-14,12/5/2022,Monday,سکه امامی,174500000
1401-09-15,12/6/2022,Tuesday,سکه امامی,173900000
1401-09-16,12/7/2022,Wednesday,سکه امامی,174040000
1401-09-18,12/9/2022,Friday,سکه امامی,177880000
1401-09-19,12/10/2022,Saturday,سکه امامی,177820000
1401-09-20,12/11/2022,Sunday,سکه امامی,186050000
1401-09-21,12/12/2022,Monday,سکه امامی,186480000
1401-09-22,12/13/2022,Tuesday,سکه امامی,183460000
1401-09-22,12/13/2022,Tuesday,سکه امامی,184020000
1401-09-23,12/14/2022,Wednesday,سکه امامی,184020000
1401-09-24,12/15/2022,Thursday,سکه امامی,184020000
1401-09-25,12/16/2022,Friday,سکه امامی,188980000
1401-09-26,12/17/2022,Saturday,سکه امامی,187060000
1401-09-27,12/18/2022,Sunday,سکه امامی,189450000
1401-09-28,12/19/2022,Monday,سکه امامی,186960000
1401-09-29,12/20/2022,Tuesday,سکه امامی,187010000
1401-09-30,12/21/2022,Wednesday,سکه امامی,189970000
1401-10-01,12/22/2022,Thursday,سکه امامی,189970000
1401-10-02,12/23/2022,Friday,سکه امامی,198970000
1401-10-03,12/24/2022,Saturday,سکه امامی,202480000
1401-10-04,12/25/2022,Sunday,سکه امامی,206510000
1401-10-05,12/26/2022,Monday,سکه امامی,206510000
1401-10-06,12/27/2022,Tuesday,سکه امامی,226500000
1401-10-07,12/28/2022,Wednesday,سکه امامی,226960000
1401-10-07,12/28/2022,Wednesday,سکه امامی,226950000
1401-10-08,12/29/2022,Thursday,سکه امامی,226950000
1401-10-09,12/30/2022,Friday,سکه امامی,197960000
1401-10-10,12/31/2022,Saturday,سکه امامی,199970000
1401-10-11,1/1/2023,Sunday,سکه امامی,199030000
1401-10-12,1/2/2023,Monday,سکه امامی,203540000
1401-10-13,1/3/2023,Tuesday,سکه امامی,198700000
1401-10-14,1/4/2023,Wednesday,سکه امامی,203180000
1401-10-15,1/5/2023,Thursday,سکه امامی,203180000
1401-10-16,1/6/2023,Friday,سکه امامی,208950000
1401-10-17,1/7/2023,Saturday,سکه امامی,211990000
1401-10-18,1/8/2023,Sunday,سکه امامی,208990000
1401-10-20,1/10/2023,Tuesday,سکه امامی,209530000
1401-10-20,1/10/2023,Tuesday,سکه امامی,210980000
1401-10-21,1/11/2023,Wednesday,سکه امامی,212540000
1401-10-23,1/13/2023,Friday,سکه امامی,212450000
1401-10-24,1/14/2023,Saturday,سکه امامی,212020000
1401-10-25,1/15/2023,Sunday,سکه امامی,212980000
1401-10-26,1/16/2023,Monday,سکه امامی,223530000
1401-10-27,1/17/2023,Tuesday,سکه امامی,227760000
1401-10-28,1/18/2023,Wednesday,سکه امامی,236490000
1401-10-30,1/20/2023,Friday,سکه امامی,245460000
1401-11-01,1/21/2023,Saturday,سکه امامی,252460000
1401-11-02,1/22/2023,Sunday,سکه امامی,243010000
1401-11-03,1/23/2023,Monday,سکه امامی,234500000
1401-11-04,1/24/2023,Tuesday,سکه امامی,234040000
1401-11-05,1/25/2023,Wednesday,سکه امامی,237800000
1401-11-07,1/27/2023,Friday,سکه امامی,238960000
1401-11-08,1/28/2023,Saturday,سکه امامی,239940000
1401-11-09,1/29/2023,Sunday,سکه امامی,240930000
1401-11-10,1/30/2023,Monday,سکه امامی,242510000
1401-11-11,1/31/2023,Tuesday,سکه امامی,243930000
1401-11-12,2/1/2023,Wednesday,سکه امامی,248490000
1401-11-15,2/4/2023,Saturday,سکه امامی,240930000
1401-11-16,2/5/2023,Sunday,سکه امامی,241010000
